index,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,dr2_radial_velocity,dr2_radial_velocity_error,e_Gmag,e_BPmag,e_RPmag,bp_rp,hdbscan
22059,604892787264194048,133.01765385767197,0.086612895,11.563539979988049,0.04942173,1.1759935628026776,0.10470244,11.231768,11.344907,-10.920152399115963,0.104828484,-3.0752519536967733,0.082292795,1670.3380434206333,1.3788687,17.630356,521.6086824196793,9.332806,18.54518,1646.5123659404312,6.838686,16.706484,,,0.0008962782564252303,0.01942637403805915,0.004509537332828741,1.8386959999999988,537
22070,604892989126939648,133.01756872537266,0.035824966,11.600037805755482,0.019046647,1.1560790802487906,0.04369203,26.459724,11.666446,-11.299696101293955,0.046545144,-2.902210531543128,0.036963485,8752.018280891893,2.885316,15.832096,3525.021650633819,10.467844,16.470638,7442.275913116973,12.626273,15.068631,,,0.0003579393852738461,0.0032241836626781023,0.001842017399959379,1.4020070000000011,537
22094,604893165221336064,132.95795286086658,0.012268271,11.555134702144878,0.0068542846,1.1425857273235591,0.014805994,77.17049,11.624357,-11.271696602158784,0.015234478,-2.841572816798314,0.01134246,176732.033883572,33.37907,12.569078,98209.20597203755,49.154427,12.858162,112312.54109132204,44.342793,12.121825,,,0.00020506109720907072,0.0005434189238149003,0.0004286660715925632,0.7363370000000007,537
22103,604893405739514624,132.9096680958197,0.05383566,11.574321810691997,0.026924176,1.1478513512234012,0.066177905,17.344933,11.490982,-11.145548583830411,0.07245422,-2.796320722934289,0.04726646,4518.794631612352,2.1897612,16.54981,1764.0563415272331,7.6945453,17.222261,3910.943421019954,9.457218,15.767192,,,0.0005261365493315837,0.004735816093112314,0.002625464721300523,1.455069,537
22126,604893676321680128,132.98015305512942,0.0163571,11.592638913347807,0.008777489,1.126502588701083,0.019434972,57.962658,11.17716,-10.84565753067352,0.020600338,-2.701966533142068,0.0152533585,52304.27739786448,9.124807,13.891024,28698.11762661803,14.612803,14.193909,33749.56127043722,20.972483,13.427225,,,0.00018941344406633387,0.0005528463391404643,0.0006746927438348713,0.7666839999999997,537
22195,604894196013526272,132.78842767379697,0.036662616,11.510673899289094,0.020480122,1.056812510742369,0.04302118,24.564936,11.511263,-11.17818650637141,0.047096856,-2.749057482188933,0.03537771,8523.029270055242,3.1457357,15.860882,3465.1735080655026,11.98506,16.48923,7196.301705686844,11.773445,15.105123,,,0.0004007306594722067,0.00375525598585769,0.0017763090006533474,1.3841069999999984,537
22196,604894264732996096,132.82418653744352,0.24517794,11.521903489749253,0.1452859,1.166567563269717,0.2795424,4.1731334,11.212562,-10.78091550840376,0.3030678,-3.0811342857769706,0.24712114,371.3803876593996,0.9637199,19.26282,79.0079948817977,4.825104,20.594364,427.39673149425766,8.321902,18.170818,,,0.0028174497669906803,0.06630708844542782,0.02114052267610868,2.423545999999998,537
22200,604894329156720896,132.80965054751005,0.13978305,11.52385364602003,0.078096,1.3945637074343027,0.16068342,8.678952,11.097484,-10.692208477132128,0.16692461,-2.9716708177914857,0.13293749,886.2655329871641,1.240724,18.318457,230.0770087737229,9.303527,19.433859,955.8271754476544,11.280046,17.296947,,,0.0015199721943060553,0.04390345714977168,0.012813147238465215,2.1369120000000024,537
22211,604894535315152512,132.8051288385677,0.06559044,11.540265070948378,0.037490647,1.0677905114150346,0.07683669,13.896884,11.571207,-11.12826021676113,0.08329282,-3.170907294560421,0.06644949,2852.59479597189,1.9122052,17.049267,998.2856199063252,8.648999,17.840405,2656.881961169948,9.449171,16.186964,,,0.0007278111912348937,0.009406657936330911,0.003861408677385476,1.6534410000000008,537
22231,604894638394355584,132.80847076433375,0.014571631,11.558483726687111,0.0076401406,1.1644582829236667,0.016416382,70.9327,11.395085,-11.036276926759244,0.018593986,-2.8369970019319144,0.013274599,101645.25137710066,23.19722,13.169649,56769.64736331133,30.294182,13.453252,64285.94762159702,34.979446,12.727606,,,0.00024778394723330347,0.0005793851418599601,0.0005907737592690161,0.7256460000000011,537
