index,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,dr2_radial_velocity,dr2_radial_velocity_error,e_Gmag,e_BPmag,e_RPmag,bp_rp,hdbscan
22633,1994993312363166464,359.4387986985985,0.03400358,56.51616940478545,0.03739336,0.4770356320565343,0.048870664,9.761186,2.2208998,-0.8981985058285819,0.04360021,-2.031166089968295,0.048476536,3891.483715714221,2.054327,16.712078,1827.38335699357,11.193576,17.183968,2910.1918325485053,7.944276,16.08809,,,0.0005731636987983099,0.006650641025814293,0.0029638555016621338,1.095877999999999,1028
22634,1994993312363169536,359.4149593602912,0.016457625,56.50585107177167,0.017386278,0.4394982748888634,0.023790339,18.473814,2.170868,-0.7642369811627207,0.02047971,-2.031898030644916,0.0218354,18892.6195103367,4.5964055,14.996636,9862.607925004204,12.634718,15.353562,13008.68270384145,13.879835,14.462312,,,0.00026414991634002657,0.0013909070373496954,0.00115844468795591,0.8912499999999994,1028
22635,1994993312363176064,359.4213457271084,0.012934393,56.49946962511241,0.013417919,0.4705731532226101,0.018827325,24.99416,2.1876068,-0.967241577116553,0.016223306,-1.96215888529325,0.016861701,29072.36838446836,7.4457374,14.528666,15568.570178066488,18.188734,14.857921,19445.36531343626,15.337798,14.025855,,,0.00027806838986742206,0.0012684637572136853,0.0008563892897584267,0.8320659999999993,1028
22642,1994993342416786688,359.46017158096384,0.06498006,56.507932517204544,0.06914905,0.4750370384732969,0.09232386,5.1453333,2.287506,-0.9492490309695454,0.083986245,-2.0812521879005303,0.08759281,1248.707520729772,1.3105811,17.946215,508.8637183617992,11.247257,18.572039,1062.9936746024518,10.2901125,17.181568,,,0.0011395345394493452,0.023997690714583346,0.010510267331988147,1.3904710000000016,1028
22652,1994993346722923008,359.44606484926754,0.029105624,56.49726681236205,0.03261883,0.4346589645963336,0.0432793,10.043114,2.1312208,-0.7606792400868254,0.037796676,-1.9908463356530863,0.040542673,5828.822041473574,2.325317,16.273415,2901.6192982141188,12.874602,16.681942,4395.625842312401,10.062482,15.640344,,,0.00043313740520396803,0.004817455384948268,0.002485471104469526,1.0415979999999987,1028
22657,1994993376776534400,359.47874197164833,0.03491816,56.51640361653219,0.039523628,0.4392804990782719,0.05036565,8.7218275,2.2680461,-0.8768622295517187,0.045941632,-2.091684830031183,0.05652852,3419.939868015824,1.7943493,16.852322,1530.665549028431,7.1175437,17.37634,2686.9378182861296,8.045288,16.174751,,,0.000569656214488562,0.005048637103607142,0.003250935097886933,1.2015889999999985,1028
22704,1994993484152830080,359.02308435370776,0.118687384,56.35825363619673,0.11967834,0.5159626655831774,0.16240764,3.1769605,2.1297452,-0.931807824997918,0.1479756,-1.915084662228312,0.15278175,540.1477249582513,0.8065754,18.856085,192.44996087821264,6.3887296,19.627748,517.851820397295,7.2667303,17.962381,,,0.001621275205250483,0.036043005659634836,0.01523554010270718,1.6653669999999998,1028
22857,1994993862118521472,359.0620529731649,0.009814666,56.40864037231908,0.009274231,0.4837094311116524,0.013410347,36.069866,2.1776001,-0.8662227489130889,0.012685441,-1.9978989770664557,0.011937033,58916.26170019421,8.926535,13.761779,31316.253398052097,19.114288,14.099117,39552.37594597432,16.225992,13.254964,,,0.00016450232843793382,0.0006626934022402795,0.0004454131149182926,0.8441530000000004,1028
22873,1994993896478262912,359.0723602252174,0.18982768,56.4015345072082,0.19027974,0.3678031053661261,0.25642702,1.4343383,2.1282046,-0.8998364205614189,0.2423412,-1.9286131556400927,0.25653857,290.4025584281356,0.7057352,19.529865,104.15431497139627,17.428375,20.29435,303.27696808965646,17.901274,18.543297,,,0.002638552021578823,0.18167867296518778,0.06408683592269883,1.7510530000000024,1028
22895,1994993965197731200,359.0966784440556,0.027713345,56.43199534110824,0.027606152,0.5722115228903135,0.040752023,14.041303,2.363176,-1.0525200238751022,0.037468046,-2.115845576037238,0.03547091,5929.891262956811,2.2835603,16.25475,2789.9969078857125,8.562155,16.724533,4460.746171548811,7.9476633,15.624376,,,0.00041810953751318273,0.0033319899559658035,0.0019344444754724485,1.1001570000000012,1028
22935,1994994063974077184,359.18604790813663,0.007121566,56.4248175346369,0.0070473016,0.5124869558148298,0.010500561,48.80567,2.3313353,-0.9707556906431436,0.008803964,-2.1196127238942246,0.008914269,207970.7356843205,23.86252,12.392362,83555.33000167833,41.95758,13.033607,177806.4509983173,36.365704,11.623027,-54.182312,0.8009114,0.00012457715175894464,0.0005452059571677901,0.00022205921788906967,1.4105799999999995,1028
22963,1994994102636691072,359.1420075252144,0.010194545,56.42443695818139,0.010356707,0.5005315973949132,0.015094354,33.160187,2.297572,-1.1442498788199045,0.012653365,-1.99236777094043,0.013202743,54921.931214642056,8.567489,13.838002,28891.361037346367,21.331667,14.186623,37359.87121493465,15.147263,13.316882,,,0.00016936827940032675,0.0008016432019178941,0.0004402031192098693,0.8697410000000012,1028
23074,1994994343154851456,359.1766725207367,0.048704505,56.45247414019029,0.04717171,0.4629463535456705,0.06990889,6.622139,1.9799181,-0.9066657061429676,0.06301167,-1.760123016010677,0.06057951,2239.908893101158,1.655579,17.31179,947.4688082828789,8.532743,17.89713,1827.342366903321,8.401687,16.593346,,,0.0008024978451907418,0.009777955664615945,0.004991957676986501,1.3037840000000003,1028
23081,1994994373213132416,359.1511115407559,0.11310383,56.44779865873891,0.11413148,0.346540333123765,0.16508672,2.0991414,2.1865983,-0.9542125702378568,0.14988369,-1.967407031527256,0.14947627,592.6446203738891,0.90013605,18.75538,210.5531647048122,4.750933,19.530138,538.8803004769387,6.9350567,17.919165,,,0.0016490663461627409,0.024498610465968754,0.013972754495898791,1.6109730000000013,1028
23105,1994994411874326272,359.1829043819503,0.0148312915,56.45774695736567,0.014438934,0.4875514038333163,0.021651717,22.51791,2.2838025,-1.0583144602592065,0.01979259,-2.023789538901529,0.018384442,19841.60391777069,4.4727483,14.943425,10640.60609243304,15.154696,15.271127,13262.266486747409,13.320954,14.441351,,,0.00024474960714899693,0.0015463406855183092,0.0010905407498914394,0.8297760000000007,1028
23133,1994994480593805568,359.2455425976405,0.0074441507,56.46749889809596,0.00771689,0.5153869547434243,0.011020341,46.766876,2.2769265,-0.9348702186837892,0.009698279,-2.0761531369960053,0.009270707,238171.81275736677,29.255505,12.245141,91570.23508825568,47.045395,12.934156,209795.18439516207,46.75725,11.443407,,,0.00013336490409694802,0.0005578110460174869,0.00024197904878648743,1.4907489999999992,1028
23149,1994994514953539712,359.2053532100924,0.010678082,56.46794776215322,0.0104142055,0.4633552802040375,0.015805636,29.315828,2.1001086,-0.9048778740370502,0.014131403,-1.8951655200077528,0.013331052,43247.29699469974,7.722685,14.097469,23205.49920177277,19.21656,14.424565,28776.74086630417,11.293918,13.600291,,,0.00019388029507301117,0.000899102180112246,0.00042611551193859614,0.8242739999999991,1028
23201,1994994618032760064,359.0513204810948,0.06333009,56.42165562807834,0.062154993,0.409006689674171,0.086890526,4.7071495,2.2521899,-0.9804856353071832,0.08134468,-2.027561754229207,0.080642976,1442.6853515615912,1.3354697,17.789438,637.5573965832987,20.35282,18.327244,1221.1058807079785,19.647884,17.031012,,,0.0010050478450328783,0.03466008497642489,0.0174697537230103,1.2962319999999998,1028
23212,1994994682450666496,359.0439384002853,0.031317215,56.42870013384057,0.031298812,0.4392068984773478,0.04391548,10.001185,2.2497094,-1.020622522936762,0.040038135,-2.004874544698139,0.03992089,4629.71120532754,2.0026627,16.523481,2228.3745884924474,8.242656,16.968573,3400.41742640972,8.46871,15.9190645,,,0.00046965421877860695,0.004016088717212167,0.0027040165666676387,1.0495085,1028
23223,1994994686752229888,359.0601866205505,0.047040023,56.43882424614391,0.045095563,0.4814698055901952,0.0638553,7.540014,2.2825494,-1.0582008496105912,0.062368385,-2.022434840757352,0.05767502,2466.965420845853,1.6387988,17.206959,1119.5111585163404,5.7270107,17.715971,1894.558754791917,6.1947737,16.554125,,,0.000721251775334615,0.005554230357353281,0.0035501089999777774,1.1618460000000006,1028
23260,1994994785529995904,359.09518461719887,0.06751943,56.44974081153422,0.06844187,0.4269632687550523,0.0975183,4.3782887,2.1189203,-0.7986065749576718,0.091925435,-1.9626641814648615,0.091370024,1263.9260621971744,1.218073,17.933064,511.09353645479234,7.1819973,18.567291,1044.802627906466,6.5521846,17.20031,,,0.0010463475639068166,0.015257000793190166,0.0068088879664605206,1.3669809999999991,1028
23323,1994994927270391424,359.0141476715689,0.013364331,56.44774396129333,0.01288789,0.4927627286317325,0.018802272,26.207617,2.1561,-0.989874732999406,0.017896844,-1.9154413269567756,0.016502148,26312.0591008219,5.302798,14.63698,14303.318140250314,15.145853,14.94995,17268.618442175197,9.570283,14.154752,,,0.0002188137292128215,0.0011496913368492512,0.0006017159263594452,0.7951979999999992,1028
23324,1994994927270391936,359.0273108513919,0.0130070085,56.44870991904308,0.012532622,0.4905749604059897,0.018393075,26.67172,2.177253,-0.9875291539145824,0.017552137,-1.9404166895707189,0.01619291,27215.63632157484,5.4733925,14.600321,14845.217364795632,11.7165985,14.909575,17802.332119632258,13.678021,14.121703,,,0.00021835463738140281,0.0008569180817946157,0.0008342009636346883,0.7878720000000001,1028
23326,1994994927270394496,359.01552524315827,0.043585353,56.44042326242216,0.042364296,0.460028005397353,0.06097587,7.5444274,2.3298073,-1.056105609552592,0.05695057,-2.076690458208214,0.053894594,2650.9215935193347,1.5660969,17.128874,1179.1913498043573,8.290239,17.659582,2053.522124349552,10.348784,16.466646,,,0.0006414252721190753,0.007633207816433874,0.005471598932775387,1.1929359999999996,1028
23343,1994994961630127360,359.05786216518777,0.045128386,56.4646076642788,0.047234457,0.4675274110517262,0.06546378,7.1417727,2.19241,-1.0355200901460415,0.05998077,-1.932449207288994,0.058259085,3260.702239856115,2.177887,16.904089,1659.8838874603284,6.321923,17.288347,2470.3894325036795,5.214015,16.265982,,,0.0007251845129766929,0.004135193272642197,0.0022915596962842523,1.0223650000000006,1028
23379,1994995030349605248,359.1122621633395,0.021243151,56.47392710745806,0.021931134,0.4966816511640951,0.03125641,15.890552,2.149303,-0.9561337991255084,0.028644761,-1.9249185001066715,0.028288923,11588.396427969528,3.0554628,15.527308,5993.823081807014,10.3662195,15.894282,8111.256669730057,11.240018,14.975175,,,0.0002862714099290538,0.0018777631011135166,0.0015045380736471257,0.9191070000000003,1028
23468,1994995236508039680,359.1626246401548,0.01774007,56.474219331475446,0.016767371,0.481212991846552,0.025100306,19.171598,2.2975266,-0.9839284423369036,0.02293505,-2.0761776028106973,0.02135174,15712.317502080155,3.629326,15.196766,8240.226332938617,13.8886175,15.548695,10741.288356400702,11.163546,14.670255,,,0.00025078990648886267,0.0018299709552285753,0.0011284182738153683,0.8784400000000012,1028
23486,1994995270867777664,359.2185315242917,0.044559516,56.48748884508798,0.045704525,0.3945531102912112,0.0650746,6.0630894,2.1405582,-0.837907444624464,0.05782486,-1.9697464344460776,0.056792025,2440.981538360121,1.4903,17.218456,1094.642812961513,6.676358,17.74036,1927.5092311601973,7.5301967,16.535404,,,0.0006628778794607681,0.0066220355267444094,0.0042416435957710295,1.2049559999999992,1028
23491,1994995300926316288,359.2423972720722,0.09671365,56.49397827458979,0.09261964,0.4343513068980374,0.13417153,3.2372835,2.10756,-0.9703467788463644,0.12809303,-1.8708917265371972,0.11668477,795.635772071522,0.9926472,18.435581,296.61689115569,5.930364,19.158052,695.9182499445037,7.9767704,17.6415,,,0.001354580879119776,0.021707499114791137,0.012444950855957053,1.5165520000000008,1028
23547,1994995438365203584,359.1599240838059,0.082781054,56.48304672321935,0.07655238,0.5084412839641825,0.112905696,4.5032387,2.1764293,-0.8705528279318546,0.10549386,-1.994738701897914,0.09743234,979.3906002187738,1.0523676,18.209976,380.7794122751917,5.913054,18.886858,835.7445160797919,5.9823985,17.44271,,,0.0011666372985192953,0.01686019937404097,0.0077718806618177014,1.4441479999999984,1028
23554,1994995438365318016,359.190211044879,0.015281616,56.50542321641024,0.01471077,0.4884826168368573,0.022281257,21.923477,2.2251775,-0.8347312317149596,0.020618109,-2.0626776375605003,0.018844604,19344.97355715261,3.9158502,14.970946,10263.42642831956,12.204178,15.310311,13124.871843287709,9.543641,14.452658,,,0.00021977700419121963,0.0012910423235802527,0.0007894840180259227,0.8576530000000009,1028
23581,1994995477026197760,359.15364398360094,0.032321155,56.50119146271948,0.033100784,0.4760081399430732,0.048168387,9.882169,2.0449305,-0.8980549507901271,0.043833956,-1.8371821241668236,0.04439025,4298.552480671965,1.8351274,16.604061,2059.6630502660505,6.883187,17.054052,3221.0614533964936,9.114362,15.977898,,,0.0004635198168412695,0.003628421323116494,0.00307221484279257,1.076153999999999,1028
23595,1994995511385935872,359.16260958474254,0.027733762,56.50334377793549,0.026960045,0.427477064677696,0.040937595,10.442163,2.0993168,-0.8537021753609305,0.03697517,-1.917895769245245,0.034407273,5957.543063392401,2.380589,16.249699,3023.83392157998,12.051322,16.637148,4408.041294523993,17.692528,15.637281,,,0.00043385194843680264,0.0043271412881569086,0.004357812670031097,0.9998670000000001,1028
23612,1994995545745675392,359.1988362624539,0.016195707,56.50885785535996,0.015675386,0.464398837085776,0.023487981,19.771765,2.1130338,-0.6788995816109843,0.02174888,-2.0010015548625724,0.020162761,16955.09167350812,3.7967796,15.114117,8967.8910337118,10.956633,15.456817,11475.559315225544,10.944681,14.598461,,,0.00024313056824387888,0.001326511783609834,0.0010355082558339646,0.8583559999999988,1028
23621,1994995580105412096,359.2253973138116,0.0140539175,56.51884682243764,0.014836524,0.5034733336762752,0.020481115,24.58232,2.1168027,-0.905654052352878,0.018955449,-1.9132810868167585,0.01861186,23037.34186666865,4.8752155,14.781286,12353.416595513532,13.704628,15.109075,15351.08045680256,11.678994,14.282548,,,0.0002297660036033245,0.0012044935647799585,0.0008260204652457483,0.8265270000000005,1028
23639,1994995614465146880,359.2158249676919,0.029479478,56.52403301621814,0.031781655,0.4916180331354215,0.04351563,11.297504,1.9892392,-0.8698891053713921,0.038999155,-1.7889565720942726,0.03858217,5813.86297243524,2.2743638,16.276205,2823.122795914578,9.62429,16.711718,4259.442127385101,9.704914,15.674514,,,0.00042473638132839285,0.0037013764024764716,0.002473792618549499,1.037204000000001,1028
23671,1994995683184653952,359.2548852308832,0.011092959,56.457323816177855,0.011774173,0.4945857332256242,0.016692122,29.629889,2.056488,-0.9632275064890188,0.013820789,-1.8169578777858004,0.014659432,72680.6899906681,12.630217,13.533819,37296.93711329933,24.589832,13.909359,50862.112854490166,28.041784,12.98191,,,0.00018867575242629523,0.0007158247549984477,0.0005985984149323327,0.9274490000000011,1028
23675,1994995683184655872,359.2748102476948,0.01152244,56.45488734486834,0.011291512,0.473934302606822,0.016478337,28.76105,2.32669,-0.9588662455423804,0.014441616,-2.1199201461622708,0.014468169,40563.55777761703,6.7801943,14.1670265,20963.646494967456,15.928255,14.534875,28124.431557530206,16.404818,13.625186,,,0.00018148068932126012,0.0008249463248806107,0.0006333036384623014,0.9096890000000002,1028
23681,1994995713243067264,359.31197064254604,0.2903034,56.46980744680248,0.2545159,0.5129713976034682,0.396983,1.2921747,2.0991957,-0.8907777597826918,0.3642092,-1.900825529488568,0.3296623,202.01302663778057,0.71223176,19.923918,44.527936080111,4.0609016,21.21696,216.9583352928196,5.8030086,18.906954,,,0.003827950211335435,0.09901801608652563,0.029040306402790265,2.3100060000000013,1028
23692,1994995717544862592,359.3070439180243,0.019108027,56.47337417940562,0.02007046,0.5413320512123289,0.027500728,19.68428,2.2538283,-1.0028812972164989,0.024604304,-2.018408017305605,0.025921874,11926.995357999416,3.1506877,15.496039,6170.374006912816,10.395372,15.862763,8287.879590305121,8.448249,14.951787,,,0.00028681286469033334,0.0018291649306321216,0.0011067450614076757,0.9109759999999998,1028
23730,1994995816322361856,359.3409215556192,0.15573558,56.4850083022355,0.15419617,0.4183404720365625,0.2231346,1.8748345,1.9113637,-0.7817267947031022,0.20479538,-1.744194490608496,0.1981409,429.8099477701872,0.8201381,19.104176,83.03876709497958,5.411587,20.54034,500.9856335796046,4.981691,17.998333,,,0.0020717380616505766,0.07075678188210553,0.01079632212399219,2.5420070000000017,1028
23736,1994995820624197376,359.32299643347653,0.0128112985,56.480110013875695,0.012632701,0.4373931354868701,0.017969895,24.340326,2.1659827,-0.8638772761355749,0.015605798,-1.9862519518594253,0.0157461,33636.64556953914,7.67511,14.370336,18167.67078025416,17.590332,14.690294,22233.66352901828,14.266453,13.880368,,,0.00024774006627009036,0.0010512332889075116,0.000696673515606817,0.809925999999999,1028
23754,1994995885041949184,359.3356291904093,0.025871992,56.49972487416198,0.028299464,0.5091449099429951,0.038131796,13.352241,2.0569541,-0.8390570824978327,0.033630125,-1.878042407345608,0.03645793,6115.102746342254,2.1063669,16.221357,2949.8142165022696,8.203969,16.664055,4527.497504894615,10.244289,15.60825,,,0.0003739853439424365,0.0030196295468991256,0.0024566762206452834,1.0558050000000012,1028
23757,1994995889335834880,359.3429639315766,0.036388572,56.50031215728679,0.0392773,0.4601080573077795,0.05312556,8.660767,2.0796409,-0.7919914594812475,0.04715393,-1.9229289786659935,0.050133657,3200.478146400726,1.6568139,16.92433,1455.2486713122926,10.110283,17.4312,2452.254700638304,10.862613,16.273981,,,0.000562060652655768,0.007543109648436834,0.004809423837298158,1.1572190000000013,1028
23768,1994995889343673984,359.3305408266126,0.010469015,56.4934772590653,0.0114457505,0.4555349809679131,0.015452166,29.480331,2.174779,-0.8046441068825069,0.0141747035,-2.0204482784655187,0.016986478,52146.07662790354,10.10462,13.894313,26783.12049007309,15.818809,14.268889,36359.72304283739,16.811052,13.346344,,,0.00021038882460147534,0.0006412640996712654,0.0005019941371656612,0.9225449999999995,1028
23770,1994995889343674624,359.3447187200137,0.041019343,56.4995792972374,0.04427888,0.4597315834775202,0.059443384,7.73394,2.1910558,-0.8584390806244532,0.05434828,-2.0158888539605333,0.058631815,2660.123617490787,1.4586848,17.125113,1187.2840707793107,11.458718,17.652155,2090.5846865139715,16.856903,16.447226,,,0.0005953659026508967,0.010478659066441893,0.008754560389378234,1.204929,1028
23780,1994995923703270272,359.36790447214787,0.01789235,56.51296290692459,0.018737948,0.462840404365456,0.025865527,17.894104,1.9925147,-0.9660861816272892,0.022565227,-1.7426395612762406,0.023652203,14707.144952590228,3.6769028,15.268546,7707.171945208623,12.477752,15.6213045,10130.784587967446,12.670949,14.733788,,,0.000271442656219516,0.0017577844631863143,0.001357970644670865,0.8875165000000003,1028
23787,1994995953761296896,359.2620470402412,0.04728817,56.483431728072446,0.04826186,0.4307044839814205,0.068226315,6.312879,2.0703888,-0.8743522934423336,0.06050624,-1.876703988126297,0.061484013,2534.3574657020986,1.6799947,17.177698,1132.6147979641964,6.972678,17.703337,1968.7325176049903,9.276412,16.512428,,,0.0007197213077778895,0.006684080909350629,0.0051158480233288745,1.1909090000000013,1028
23840,1994996056840646528,359.295284882574,0.038530264,56.498988114185046,0.041140113,0.438826534623991,0.058243256,7.5343747,2.4016678,-1.0763931987749378,0.051326293,-2.1469482142799325,0.052881178,3534.8234890287467,1.731449,16.816448,1644.5034603571216,7.851468,17.298454,2686.235153156754,10.180066,16.175035,,,0.0005318219910632065,0.00518370637313751,0.004114630921287138,1.1234189999999984,1028
23849,1994996061134963456,359.29994340463514,0.04733032,56.50309354442061,0.05694547,0.444143230482595,0.07047763,6.3019037,2.1910062,-1.0003471402021802,0.06734949,-1.9493109987430677,0.074061394,2470.763488851604,2.3670363,17.20529,1532.011544335093,54.420143,17.375387,2311.3015178573423,52.272755,16.338255,,,0.0010401550049135763,0.03856754196252386,0.02455517905710756,1.0371319999999997,1028
23854,1994996061142212096,359.3069822309037,0.02422536,56.50954574080144,0.026060726,0.5349410371509741,0.03546368,15.084194,2.3014028,-1.08371311896438,0.032623135,-2.0302759688559027,0.03320285,7313.845151037692,2.717377,16.027002,3592.6958905965867,8.121988,16.449991,5311.770818889586,8.686215,15.434797,,,0.00040339308940091976,0.002454517914887235,0.0017754791065674506,1.015194000000001,1028
23866,1994996095494238208,359.33247595467463,0.017913714,56.50643131241456,0.019055452,0.4373826813008252,0.025702737,17.016968,2.034092,-1.023689290450197,0.023468086,-1.757722953475091,0.025159512,30727.98184091309,11.669337,14.468532,22092.12698616524,123.04472,14.477948,28714.641544219383,95.286705,13.602637,,,0.0004123219589239099,0.006047136493103965,0.003602908477589354,0.875311,1028
23884,1994996129861687680,359.36781181923146,0.01662212,56.52413593822085,0.017917652,0.4713767601230413,0.024664816,19.111303,2.1339583,-1.0521707661658994,0.02125619,-1.8565329975816487,0.02247673,14083.832067534182,3.3632946,15.315565,7280.860979755653,13.17174,15.683085,9767.65877028516,10.534245,14.773419,,,0.00025927962623931286,0.001964195585855121,0.0011709470462959667,0.9096659999999996,1028
23885,1994996129861698432,359.3677359786837,0.013682828,56.51431818079579,0.014724245,0.4955135621651817,0.020035654,24.731588,2.1114943,-0.850220316245026,0.017151684,-1.932752804725097,0.017929232,21974.126275600294,5.0249405,14.832588,11625.709195035335,12.301909,15.1749935,14939.932109782963,10.786317,14.312024,,,0.0002482810810850487,0.0011488871573223005,0.0007838787215926795,0.8629695000000002,1028
23903,1994996164221428096,359.34261970338787,0.03200004,56.517192778257694,0.03470999,0.5236857868732937,0.046690017,11.216226,2.2764497,-1.0352313174488217,0.0417188,-2.0274414364780124,0.045508903,4388.344738697592,1.9959753,16.581615,2069.9234936546027,9.557865,17.048656,3311.337665426374,10.763605,15.947886,,,0.000493831450365073,0.005013383394363351,0.0035292189510702948,1.1007700000000007,1028
23918,1994996198581154176,359.36889486271593,0.015458243,56.53422945922883,0.016524304,0.4837131769897106,0.022302585,21.68866,2.2610645,-0.92424630628232,0.019395093,-2.063536130412223,0.020675112,16832.766635953387,4.108413,15.121978,8810.672470212543,19.492256,15.47602,11593.302499489762,13.391863,14.587378,,,0.0002649981927909211,0.0024020241500480317,0.0012541750298416473,0.8886420000000008,1028
23935,1994996232940931072,359.3804170716869,0.035454568,56.49772035401202,0.037291266,0.4608699355390673,0.051488876,8.950864,2.2588594,-0.698914405660962,0.045020577,-2.1480139557325204,0.046718255,3383.185675490006,1.7685409,16.864052,1550.1758441651878,7.994184,17.362589,2610.1739902956583,9.481024,16.206223,,,0.0005675623713580005,0.005599090599281239,0.003943756643523497,1.1563659999999985,1028
23962,1994996301660386816,359.40501210857377,0.03712428,56.52601828659249,0.038106505,0.4456823832274726,0.05398523,8.255635,2.2721152,-1.0359910637020722,0.044239815,-2.022184535635931,0.047038026,3320.3418361145355,1.7906982,16.884409,1519.1478049019993,7.072636,17.384542,2551.331897949957,8.981129,16.230978,,,0.000585549911273698,0.00505481885534574,0.003821978991733061,1.1535639999999994,1028
23982,1994996336020122368,359.4299756113824,0.049253035,56.53448061885097,0.05279318,0.5427758283950107,0.07060835,7.687134,2.18242,-0.9657475419449136,0.061842274,-1.9571122996720745,0.06617565,1883.8775531634851,1.3955573,17.499735,803.8319578836268,8.66632,18.075628,1505.1657315895677,5.100035,16.803934,,,0.0008043023199040213,0.011705602512735244,0.0036788590975864372,1.2716939999999965,1028
23999,1994996370372168704,359.44885995276496,0.092429414,56.52526379323904,0.09546448,0.5172854939703658,0.12715495,4.068151,2.0681891,-1.0416758888158966,0.114012316,-1.7867057989554602,0.11385309,874.1442669357547,1.2452223,18.333408,381.03639865834623,7.393853,18.886126,928.5091784287064,18.268497,17.32843,,,0.0015466359332441323,0.0210682599432123,0.021361952105827507,1.557696,1028
24005,1994996370379865600,359.45168908118507,0.046254743,56.53447103300788,0.05181616,0.4447655216952142,0.06745826,6.593196,2.2250485,-0.7723539269217872,0.059825823,-2.086698324236347,0.066348895,2258.1654874881133,1.4330822,17.302977,1033.680176507651,14.988594,17.802576,1882.1665228617287,23.005606,16.56125,,,0.0006890324192604689,0.015743418064958915,0.01327088705659432,1.2413259999999973,1028
24029,1994996404739604224,359.4813055588491,0.02663848,56.540884151380325,0.029065,0.4918307809648322,0.038084093,12.914335,2.33707,-0.9011245025570648,0.03362006,-2.1563557979406345,0.039357945,5846.045624094376,2.9976585,16.270212,2836.5240665497904,8.039786,16.706575,4576.319335963178,13.711608,15.596604,,,0.0005567295522869162,0.003077388569216399,0.0032530923080606876,1.1099710000000016,1028
24031,1994996404739610880,359.4709539289944,0.029914979,56.53318534387103,0.030819684,0.4511349527339673,0.042014867,10.737508,2.284999,-0.8861689380670607,0.037846517,-2.106163567494652,0.04048528,4635.5648228408845,1.8863635,16.52211,2179.895139148209,8.5757885,16.992453,3509.9375499495013,9.61974,15.884647,,,0.0004418217036233995,0.004271326584285467,0.0029756939688315074,1.1078060000000018,1028
24046,1994996439099335424,359.4450976828915,0.033961207,56.540051657033054,0.03752102,0.3983528537574206,0.04939084,8.065318,2.2432194,-0.9844364840970586,0.042612467,-2.0156681602941813,0.047174606,3973.9446773303534,2.0829823,16.689312,1834.47069845213,10.3750305,17.179766,3160.560433020002,8.11945,15.998486,,,0.000569099340985203,0.006140488506480107,0.0027892460892765987,1.181280000000001,1028
24052,1994996439099527936,359.46866276029937,0.017150562,56.54886866541917,0.017146096,0.5077300311242182,0.023354001,21.7406,2.3026426,-0.9719888791200212,0.021581942,-2.0874387561019585,0.023574635,16057.44483294029,4.19187,15.173176,8252.267009563184,13.7296,15.547109,11315.263378161782,13.532905,14.613734,,,0.0002834364416001593,0.0018063792385259077,0.001298526107877419,0.9333750000000016,1028
24064,1994996473459061760,359.49372709905373,0.03490413,56.561576332390544,0.034530442,0.5187185479281384,0.04903458,10.578628,2.2288945,-0.9296918553321788,0.045898058,-2.0257451367287675,0.046947226,3686.47778741899,1.642493,16.770838,1621.7939835482543,6.225955,17.313553,2967.95544389619,7.8140807,16.066751,,,0.000483744706735462,0.004168066241006481,0.0028585436955732456,1.2468019999999989,1028
24066,1994996473459064448,359.4790585914587,0.025363555,56.554914592367226,0.025945306,0.4728695609180988,0.035379868,13.365499,2.0222292,-0.7007029153781238,0.033136897,-1.896951913349313,0.036414612,6676.001048725693,2.463383,16.126076,3213.192456958609,8.319829,16.5712,5022.188837169076,9.324004,15.495663,,,0.00040062667602429694,0.0028112662667105796,0.002015736373986291,1.0755370000000006,1028
24089,1994996507818807936,359.3879272114062,0.014414735,56.52971724814139,0.014797047,0.5094916179006679,0.021243937,23.982918,2.2221625,-0.7440347838992906,0.017980559,-2.0939002672018407,0.018427106,21408.122423642377,4.7349486,14.86092,11057.620020714248,12.392161,15.229388,14878.829914763,9.898199,14.316474,,,0.00024013806633557848,0.0012167733949699085,0.0007222901987432185,0.9129140000000007,1028
24105,1994996542178538112,359.4251794912675,0.031662904,56.54684812102365,0.03340336,0.5237141006385967,0.045431837,11.527469,1.9981245,-0.7866868609790854,0.04037738,-1.8367430962695972,0.04149763,4351.448821218193,2.0209222,16.590782,2057.2360659350056,8.525754,17.055332,3280.639046874735,8.159964,15.957999,,,0.0005042431819122679,0.00449959046700569,0.002700561755723458,1.0973330000000008,1028
24106,1994996542178541056,359.4222461412794,0.010832467,56.542223561857554,0.011861056,0.4708028161194729,0.015932782,29.549318,2.1931775,-0.86212368382406,0.013740208,-2.0166233375036,0.01438752,39134.81308044166,7.805018,14.205958,20538.123612547875,15.952143,14.55714,26728.2623434876,13.935207,13.680469,,,0.00021653842076542376,0.0008433009521861737,0.0005660659329911646,0.876671,1028
